GeneID	GSM1206234	GSM1206235	GSM1206236	GSM1206237	GSM1206238	GSM1206239	GSM1206240	GSM1206241	GSM1206242	GSM1206243
114049	9592	3251	8961	3509	6009	3372	12412	2988	6444	1697
6804	968	10659	1186	11423	707	10950	1287	9370	941	5646
105375350	86	641	89	654	55	638	112	552	59	321
100422948	6	12	1	5	1	5	5	1	2	1
171022	41	14	41	8	31	22	42	9	18	6
83451	1620	804	1772	931	1092	888	2094	739	1329	568
1365	120	21	160	22	123	14	144	25	1088	64
1364	2754	50	3100	59	1998	58	3843	38	3025	38
155368	196	75	255	84	172	55	237	63	296	47
135886	7	1	9	2	3	1	12	0	13	0
2006	411	2667	492	2889	318	2859	523	2481	427	1647
107986809	17	122	19	102	15	129	26	98	31	95
3984	3447	10328	4199	10718	2651	10506	4814	8971	3582	6009
7458	27307	22139	26302	23592	17250	22548	33090	19811	23714	14332
693175	37	14	25	21	17	15	42	7	22	5
7462	718	613	705	709	488	638	953	578	476	306
5982	5156	1012	4549	1192	3109	1187	6419	963	3484	641
107986742	15	59	18	92	7	76	26	64	10	27
7461	1723	15384	2310	16262	1447	15685	2372	13118	2070	9820
9569	2759	1250	2982	1370	1933	1238	3620	1162	2342	715
113218504	15	10	13	15	8	20	15	14	10	4
2969	14223	15771	11678	16234	8267	16819	16106	13717	10426	9412
101926943	1427	1195	1227	1179	815	1198	1550	1012	1119	667
653361	36	71	32	62	23	68	34	47	24	49
84163	887	850	768	972	464	940	1085	808	488	468
442582	2193	1219	2092	1298	1415	1260	2789	1136	923	489
5383	334	318	303	352	212	334	436	268	188	142
105375352	6	12	4	17	4	11	6	9	3	3
729438	2026	7554	2034	8083	1300	7742	2540	6904	1440	3999
107986811	26	21	27	28	7	19	19	20	6	5
81554	4000	1990	4525	2060	2741	1960	5259	1693	3763	1172
389524	1211	1244	1064	1298	686	1265	1513	1084	746	642
654817	30	37	26	45	26	40	34	28	31	30
2970	11755	15449	9584	16057	6794	16794	13348	13420	8206	8989
107986710	246	509	219	484	136	494	255	432	162	238
105180390	103	91	73	102	67	115	124	88	48	29
641776	111	105	94	120	62	135	123	106	50	35
105180391	46	36	38	51	23	63	49	39	19	13
5380	252	216	170	200	187	233	307	169	136	104
54441	2095	1313	2051	1382	1334	1366	2701	1186	892	493
541473	159	81	169	103	120	88	229	100	132	61
375593	145	156	129	158	79	149	167	155	142	100
155400	3288	1668	3733	1800	2289	1688	4361	1470	3272	1001
100101267	7800	5170	7824	5369	4940	5168	9279	4307	7112	2962
442590	387	158	333	166	249	198	457	147	85	45
5387	708	343	617	353	396	382	822	371	407	214
3092	5188	5709	4962	5912	3266	5919	6316	4904	4274	3163
10344	93	4	63	6	38	5	84	5	41	4
6369	7	2	10	0	3	0	22	0	5	0
57414	3237	13214	3786	14572	2352	13594	4461	11553	3207	8138
5447	5438	2890	6576	3099	4222	3102	7205	2681	6465	2042
100616270	1	1	2	1	1	0	2	0	4	0
677801	3	2	2	2	1	1	3	0	0	0
83862	1867	1891	2053	2057	1312	1945	2538	1574	1481	1062
51657	2789	1125	2423	1258	1618	1218	3562	970	1689	577
4191	18105	11841	18104	12615	11766	12278	23528	10484	13463	6395
101927126	252	4	188	14	119	7	284	7	141	4
222183	434	5165	492	5338	345	5140	597	4485	515	3720
3315	12177	6990	17070	6696	12817	6979	19879	6302	20962	4818
7532	22003	78916	19275	81130	13358	82722	26731	67591	17262	47489
136853	385	78	400	85	242	94	414	74	379	49
7784	765	210	764	260	463	233	979	232	548	134
113878	693	290	844	333	538	308	864	252	921	191
619190	41	10	40	9	14	16	43	10	19	2
105375355	74	14	93	16	50	13	108	11	155	8
102723555	101	72	82	72	69	81	115	69	23	27
100133091	466	471	421	460	299	492	565	420	434	304
22932	830	878	748	904	477	915	1038	789	519	481
105375356	40	29	23	24	17	32	19	17	12	15
107986712	19	51	12	65	7	40	14	31	15	20
107986713	0	0	0	1	0	0	0	0	0	1
105375358	0	0	0	0	0	0	0	1	0	0
105375361	8	7	9	1	4	1	9	4	4	2
441263	289	183	278	176	184	204	330	149	248	95
102723849	54	59	63	75	37	74	79	55	26	20
100132832	208	129	156	147	108	135	209	95	84	46
100505767	130	140	108	157	83	156	142	119	42	70
641808	196	208	183	203	116	199	234	177	90	105
57639	308	427	214	506	149	517	308	431	199	311
10875	16	1513	10	1498	13	1475	18	1213	11	864
105375359	5	5	1	1	7	7	2	7	1	0
102723791	6	17	10	8	2	7	15	7	6	2
54103	749	781	597	807	487	922	868	719	539	462
107986714	13	20	13	25	10	36	26	31	9	13
101927243	1	3	0	8	1	1	3	2	1	2
5782	8221	3515	6418	3535	4568	3980	9501	3111	5498	2051
105375363	70	86	64	77	46	94	108	80	48	43
100505854	779	595	727	528	528	580	1029	506	638	371
222194	3005	2798	2351	2746	1686	2975	3459	2451	2174	1663
85025	1306	508	1059	521	752	585	1729	491	882	312
57157	3208	1839	2580	1807	1847	2046	3787	1623	2478	1153
105375368	33	4	23	5	11	2	26	5	10	3
9863	411	7266	347	7495	241	7601	416	6238	312	4219
399670	2	7	1	6	0	4	1	3	0	1
100874021	0	1	0	2	0	0	0	1	1	2
105375366	1	6	0	5	0	6	1	5	1	2
100505881	1417	5879	1136	5725	769	6346	1567	4952	1161	3593
105375369	1	17	0	16	1	24	3	18	0	11
105375370	2	28	1	27	0	26	1	19	1	18
105375371	0	0	0	0	0	0	0	0	0	0
105375372	0	0	1	1	0	0	0	1	0	0
2770	1431	8758	1099	8734	756	9412	1710	7670	1081	5878
107986743	0	0	0	0	0	0	0	0	0	0
107986744	0	0	0	2	0	0	0	0	0	0
105375373	0	3	0	4	1	6	0	0	0	2
101927269	0	3	0	5	0	2	0	5	0	1
346562	0	2	0	0	0	0	1	0	0	1
107986812	6	7	0	5	2	5	0	16	1	3
948	142	58	123	73	99	69	193	66	127	36
10512	6861	1538	5389	1539	3604	1583	7774	1336	5190	921
105369146	0	0	0	0	0	0	0	0	0	0
100128317	15	2	14	3	12	1	19	1	19	0
3082	1440	460	1145	459	930	531	1657	408	1119	279
781	1239	8288	1005	8400	721	9011	1419	6973	987	5235
101927356	11	10	8	5	2	5	2	6	5	2
107986813	9	22	10	15	7	17	10	19	7	4
105375376	0	0	1	0	0	1	1	0	0	0
27445	353	17462	289	18163	209	18466	389	14644	300	10373
105375377	0	1	0	0	0	0	0	0	0	0
9723	78	1176	85	1162	65	1231	128	948	71	667
105375378	11	28	17	33	8	26	23	20	7	18
107986745	0	0	1	1	0	0	1	1	0	0
10371	2567	858	2066	879	1538	900	2970	751	1944	550
101927378	0	0	0	2	0	0	0	0	0	0
223117	203	406	155	385	110	428	217	304	179	226
105375380	0	0	0	0	0	0	0	0	0	0
2913	6	6690	6	7168	2	6884	10	5846	6	4145
105375382	6	237	3	234	4	210	7	219	6	159
112268007	2	358	4	369	2	350	2	295	2	186
107986814	2	43	1	44	2	69	1	41	1	32
222223	1157	4060	909	3987	714	4171	1397	3327	833	2373
112268008	17	48	7	52	9	54	8	40	9	23
101927420	98	97	105	114	75	111	134	79	84	58
9988	6457	6731	5098	6784	3544	7084	7337	5557	4516	3885
79161	1768	595	1324	610	1019	666	2117	519	1538	422
105375384	97	35	77	40	55	52	95	37	98	24
11257	572	373	548	438	340	388	702	333	442	245
54677	1373	742	1044	798	767	831	1548	709	927	479
5244	593	161	458	185	329	183	709	168	355	101
5243	630	2127	516	2218	334	2298	670	1820	408	1148
154661	38	2620	22	2597	20	2735	32	2318	22	1695
55972	3391	2892	2528	2973	1972	3309	3821	2573	2531	1791
10926	4026	319	2960	327	2251	357	4718	269	3006	222
53616	1151	20627	991	21278	663	22320	1290	17127	873	12769
105375386	5	73	5	77	4	86	9	51	7	35
6717	4633	8840	3911	9076	2738	9769	5944	7633	3033	5285
102723885	355	585	382	591	252	588	523	552	379	388
79689	838	222	638	240	508	258	947	195	645	120
107986815	0	2	0	0	0	1	1	2	0	0
107986816	0	2	0	5	0	7	1	2	0	3
219578	9	44	11	65	9	38	14	44	8	31
219557	3	5	0	1	1	5	1	2	0	1
105375387	0	14	0	12	0	13	0	3	1	5
107986817	0	1	0	0	0	0	0	0	0	0
100874100	1	4	0	2	0	7	0	3	0	2
442523	23	363	23	356	18	408	33	317	36	231
26872	849	100	734	78	498	117	1091	79	597	47
261729	593	4703	497	5026	319	5198	738	4251	490	2991
107986819	28	22	17	17	14	19	26	14	13	9
79846	334	418	268	415	194	493	368	354	210	241
107986818	6	28	1	30	1	19	5	29	1	24
107986715	19	24	4	31	7	20	8	16	3	9
101927446	1	1	0	2	0	7	1	5	1	1
85865	2524	2317	1996	2264	1488	2505	2883	2021	1531	1179
112267985	47	82	30	95	26	77	54	54	23	54
101409256	13	52	9	63	4	59	14	44	13	49
9069	3898	2953	3099	3049	2148	3182	4354	2553	2777	1878
102723899	15	10	8	19	7	8	20	11	9	5
5218	2280	11770	1848	12345	1300	12593	2505	10026	1690	7285
8321	1376	1003	1248	1106	853	1159	1678	950	1442	836
105375392	10	0	13	2	14	4	28	0	13	0
107986716	4	20	0	14	1	12	3	8	2	8
101927473	2	22	3	32	1	26	1	19	2	12
7978	1070	571	854	551	603	652	1243	482	730	347
112267986	14	59	18	45	18	62	24	52	17	36
10142	7913	8195	6645	8187	4680	8610	9384	7036	6061	5293
1595	9693	6674	7852	6738	5808	7170	11723	5898	7315	4073
613126	32	81	30	58	24	79	42	61	32	48
401387	13	25	9	33	5	29	17	39	3	24
889	3748	3066	3279	3007	2301	3213	4550	2527	2779	1829
100302218	13	7	24	13	12	12	20	13	6	6
54467	6598	6250	5333	6382	3743	6665	7232	5145	4959	3755
105375396	1	8	5	8	2	5	4	9	0	7
57798	5810	4717	4672	4872	3444	5358	6803	4262	4318	2924
30816	17	102	13	99	9	106	11	73	5	29
5189	2335	2252	1855	2297	1300	2486	2701	1899	1598	1377
84060	1582	2296	1319	2269	846	2470	1904	1961	930	1199
257415	2244	1508	1710	1553	1279	1742	2550	1355	1761	1089
105375397	0	1	1	1	0	0	5	1	0	0
1021	16755	1529	13958	1512	9516	1648	19013	1264	13787	973
112268009	55	18	57	8	48	10	87	10	24	8
101927497	255	8	195	6	131	22	318	3	166	2
54809	1392	196	1091	180	888	215	1630	172	1147	119
219285	1280	425	1090	457	734	542	1492	396	1003	304
253012	14	11	21	7	19	22	26	9	17	3
55610	1976	3641	1636	3681	1139	3917	2341	3081	1447	2204
799	129	12	83	7	63	11	123	14	83	9
724023	0	0	0	0	0	0	0	0	0	0
574442	0	0	0	0	0	0	0	0	0	0
105375400	0	0	1	0	0	0	0	0	2	0
100616206	0	0	1	0	1	0	1	0	0	0
7980	10328	21	8244	23	6020	22	12627	17	7236	18
105375401	7	0	3	0	3	0	5	0	8	0
2792	10	1	7	2	1	2	13	0	5	0
105375402	0	2	1	1	6	2	1	0	1	0
2791	2563	617	1909	644	1476	743	3164	600	2059	482
10282	2407	895	1842	947	1523	1020	2986	808	1595	571
105375403	16	9	13	11	4	17	18	10	13	6
107986820	110	56	75	73	61	81	134	61	80	42
112267858	22	1	13	1	10	0	25	2	5	0
107986821	3	0	1	0	0	0	1	0	0	0
101927525	3	0	5	1	4	2	9	1	2	0
1278	28779	1263	29086	1501	18783	1360	36211	1115	23782	820
105375404	86	105	41	98	38	117	75	99	30	64
64921	2710	6120	2039	6059	1445	6626	3109	5134	1929	4046
8910	2871	3111	2446	3163	1729	3375	3573	2711	1971	1884
23089	40536	29145	34267	29782	24011	30336	46286	24133	31381	16950
55607	863	6999	722	6952	503	7571	1062	6020	711	4457
105375405	7	33	0	34	1	32	0	21	2	13
5444	17	38	18	44	14	39	24	19	13	29
5446	203	52	183	36	127	54	239	44	169	27
107986822	18	10	20	8	9	7	25	9	14	5
5445	7092	7301	5476	7509	4038	7918	8259	6244	4865	4566
107986823	14	7	6	8	8	2	12	4	14	2
51666	268	115	232	113	143	124	316	110	172	77
5166	2945	4150	2386	4288	1745	4628	3405	3539	2333	2908
107986824	19	27	20	28	9	29	24	20	13	18
107986746	1	0	1	0	0	0	2	0	1	0
105375409	14	1	10	1	5	0	14	1	5	1
1780	308	13776	255	14455	226	14465	342	11598	182	7878
10165	5555	969	4444	994	3216	1021	6491	828	3815	574
693176	1	0	0	0	0	0	1	0	0	0
105375410	1	2	0	5	0	0	0	3	0	2
105375411	0	0	0	0	0	0	0	0	0	0
7979	7742	1721	6227	1797	4382	1814	10171	1562	4509	961
105375412	0	0	0	0	0	0	0	0	0	0
107986825	0	8	0	1	0	0	0	1	0	3
105375414	0	1	1	1	0	0	0	0	0	1
285987	98	211	83	197	54	177	94	143	71	97
1750	207	120	189	138	136	133	259	125	195	72
1749	79	95	99	83	49	109	85	96	76	61
57001	1929	589	1558	607	1094	659	2359	510	1301	357
107984034	34	3	26	2	14	2	21	2	19	3
105375417	9	2	5	4	1	3	7	1	4	2
107986826	0	0	0	1	0	1	0	0	0	1
105375416	0	0	0	1	0	1	0	0	0	1
6863	7	824	1	811	3	882	3	724	2	484
440	3904	3563	3259	3670	2198	3874	4802	3073	2542	2226
107986827	3931	3535	3279	3684	2215	3859	4833	3050	2603	2184
100847066	0	1	0	0	0	6	3	0	1	1
100847017	1	1	1	4	1	4	3	4	0	2
389538	754	192	669	186	449	235	946	167	520	141
4951	1	7	0	7	1	8	2	4	0	4
22853	3147	10800	2971	11255	2085	11167	3827	9096	2891	6209
168620	18	11	52	8	15	7	29	5	119	17
25851	1466	4210	1790	4454	1155	4366	1931	3694	1977	3021
25798	4681	2066	4299	2355	2869	2325	5967	1874	2966	1094
55971	3031	131	2857	133	1882	121	3654	96	2134	64
4885	670	3472	767	3707	480	3569	915	3017	603	1938
105375419	0	1	0	0	0	0	0	0	0	1
105375418	0	0	0	0	0	0	0	0	0	0
222865	102	23020	117	25088	65	23753	124	20314	76	11915
8295	8775	6606	9071	6975	5734	6891	9849	5613	7782	3561
100500819	4	4	3	8	4	11	5	6	2	2
106633801	8	15	3	14	4	25	11	12	4	6
101927550	557	552	570	632	361	542	672	500	386	252
57154	3902	3556	3526	3810	2329	3709	4576	3195	2820	1903
402569	68	3	55	5	27	3	69	1	31	3
84176	24	11	28	8	12	11	46	12	14	2
105375421	40	10	35	9	21	9	46	9	18	2
10552	10015	6736	9415	7678	5972	7289	12367	6106	7149	3862
10095	7736	793	9486	821	6317	824	11117	704	11409	662
11333	11368	5651	11840	5894	8009	5731	15357	5015	9370	3173
8896	3391	1714	2849	1702	2101	1808	4124	1461	2509	1014
113219453	175	150	205	168	124	165	238	149	149	84
100526740	5534	2716	4909	2774	3410	2804	7106	2425	3653	1493
26024	1414	941	1486	944	1042	981	1872	821	1405	585
10898	3958	2269	4316	2525	2790	2488	5273	2180	3085	1258
9551	8505	4079	7140	4111	4908	4028	10125	3436	4131	1766
100189190	0	0	1	1	0	1	0	0	0	0
285989	2501	1117	2002	1282	1369	1195	2980	947	1468	657
84124	1479	682	1203	717	864	731	1769	658	1041	391
23660	2257	1610	2097	1679	1396	1623	2567	1422	1598	859
221786	860	800	719	751	526	878	1013	645	729	460
105375422	9	7	6	10	3	8	5	16	2	1
79027	4714	3609	3873	3591	2665	3768	5376	3126	3021	1977
100289187	2901	2379	2288	2377	1631	2541	3250	2143	1945	1423
221785	2400	1113	2399	1134	1596	1201	3122	932	1897	581
1577	348	202	292	176	206	207	411	155	251	124
100861540	44	18	31	15	22	22	66	12	37	8
1551	50	19	43	15	30	18	69	13	41	9
1576	24	72	30	65	22	55	37	45	25	29
64816	32	37	33	52	28	34	52	46	34	23
81392	2	9	2	8	2	5	0	1	0	1
89122	2738	1378	2387	1447	1582	1438	3348	1270	2258	823
101927610	82	57	52	57	45	51	100	36	62	30
349149	39	17	35	21	24	25	44	15	28	8
563	2519	707	2324	681	1503	731	3105	572	1652	397
646282	13	1	10	2	5	2	18	2	11	1
105375423	6	18	7	19	8	12	7	13	4	14
7586	9923	9490	8268	9444	5605	9668	11685	8148	7245	5312
7589	862	663	764	657	540	714	1041	591	567	346
7551	3875	1749	3257	1832	2225	1890	4578	1502	2528	929
10980	11304	6790	10494	7457	6955	7330	14865	6156	6877	3475
4176	30899	4442	30258	4493	19723	4490	39458	3925	20826	2117
407014	105	35	141	18	82	23	145	25	85	9
407050	54	12	51	7	32	5	78	6	23	3
406900	14	7	26	5	15	5	33	6	17	6
9179	2267	2157	2624	2135	1733	2133	3099	1885	2495	1155
6878	5057	4603	5794	5047	3668	4756	6599	4184	4644	2469
245812	1683	679	1399	726	1022	685	2080	611	918	320
255374	99	276	106	281	54	258	102	241	118	213
389541	3007	3775	3726	3797	2583	3838	4572	3251	2549	1708
55262	1237	1960	1499	2160	944	2058	1645	1753	1420	1294
100616439	97	144	116	137	56	160	128	131	65	66
79690	907	334	913	342	511	300	1124	280	641	157
221914	902	155	1015	150	736	142	1239	144	913	107
10734	1572	4597	1433	5002	942	5090	1935	4003	1011	2286
352954	2708	11846	2420	12459	1606	12394	3270	10185	1731	6091
79037	376	925	455	925	296	938	467	748	489	528
107986828	157	648	205	700	112	695	210	556	107	338
105375427	81	12	67	17	44	23	104	13	44	7
105375426	31	21	19	22	13	26	24	23	4	6
441272	724	565	709	617	440	595	929	531	450	285
5379	1482	776	1247	784	867	789	1797	654	896	412
101752399	5043	5454	5037	5813	3212	5619	6224	4730	3552	2791
101735302	338	388	318	425	208	456	420	350	231	214
101752334	727	1051	839	1137	535	1061	909	925	878	672
102466747	127	67	140	60	78	56	172	59	77	26
29990	2450	2156	2334	2266	1504	2262	3100	1872	1497	1075
29992	148	677	168	747	105	672	228	606	148	351
55063	511	1063	525	1071	388	1009	740	902	597	670
56257	4750	3517	5199	3837	3321	3694	6223	3204	3997	1997
221908	627	282	620	292	449	265	760	258	885	260
101927632	361	189	431	201	298	195	488	182	754	214
402573	61	187	74	201	44	203	82	183	56	109
81628	2069	7201	2303	7395	1573	7180	2793	6089	3293	5961
222950	85	4015	108	3993	73	4239	117	3675	133	3279
107986829	3	7	2	0	1	6	3	3	2	2
3268	2183	2893	2318	3079	1560	2964	2832	2545	1933	1584
100316904	201	289	259	215	200	289	288	229	578	280
4034	1815	2083	2204	2261	1476	2147	2152	1817	2989	1714
101927655	288	320	348	325	227	299	382	267	570	317
26261	137	82	143	101	90	93	158	89	81	43
100129845	534	73	598	97	432	84	693	83	906	44
5118	5917	620	7383	652	4873	679	8453	502	6894	415
64598	678	608	756	645	474	614	868	520	797	409
7036	1863	776	2021	896	1263	796	2389	694	1858	511
51412	10	4824	16	5396	7	5082	10	4310	7	2207
105375429	4	71	6	97	0	88	5	84	0	25
2783	7042	6336	9387	7071	5824	6261	9855	5417	9538	4464
64599	7455	7937	8287	8150	5615	8441	9134	6869	8057	5203
10248	1704	1287	1708	1429	1081	1222	2201	1192	1968	984
2056	151	2	212	4	112	2	243	7	137	2
7455	35	1	18	0	11	1	25	0	4	0
2050	5283	441	5451	455	3861	407	6706	417	5344	294
56996	1220	1757	1756	1933	1114	1989	1693	1663	1856	1220
105375430	9	3	14	4	8	5	13	6	24	1
107986830	12	2	9	2	6	2	16	3	11	1
7205	2841	969	3683	1015	2504	1022	4167	810	4137	681
102466755	4	1	8	5	7	2	8	2	9	1
51593	10335	6785	11765	7030	7228	6852	13718	5873	8813	3504
402682	87	42	67	50	57	47	110	35	98	38
43	92	2227	122	2273	70	2221	109	1957	166	1967
105375431	41	6	37	7	27	6	64	8	39	6
4584	130	14	166	12	98	19	179	12	107	10
10071	86	83	103	105	59	69	118	86	73	37
102724094	32	82	29	107	21	115	54	72	21	46
140453	2	1	2	0	0	2	11	0	0	0
81844	6815	1894	5954	1903	4230	2002	8367	1699	5512	1318
5054	19933	291	19815	332	12865	334	24005	225	13738	147
1174	4942	4518	4716	4653	3251	4604	6400	3928	3469	2428
100616117	9	5	9	6	8	0	17	3	7	2
7425	417	1544	478	1503	330	1445	597	1344	1096	2149
375607	84	71	78	89	63	95	111	79	61	42
346606	299	1	323	0	205	0	414	0	231	2
8985	12863	2466	14891	2648	9742	2508	17036	2159	12166	1342
10467	2642	1898	2664	1955	1841	1791	3497	1544	2936	1407
24146	875	539	1000	572	660	560	1148	489	846	306
51024	3735	7384	4353	7990	2710	7321	5095	6479	2744	3524
101927721	5	1	1	1	1	1	5	4	1	0
101927746	517	49	456	47	307	75	622	60	392	33
64792	2201	1892	1896	2088	1372	1980	2853	1733	1367	944
136227	784	1632	907	1798	572	1668	967	1421	899	1071
105379743	2	2	0	7	4	3	2	2	2	2
100506527	2	668	0	702	0	721	1	577	1	369
107986832	2	9	0	9	1	5	5	11	2	1
93408	8	1	10	0	2	0	11	0	4	0
1523	7580	11888	7526	12431	4977	11990	8952	10152	6475	6817
10603	349	363	402	392	268	415	468	368	514	273
100422858	0	0	0	0	0	0	0	0	0	0
107986717	72	33	59	23	49	15	87	31	13	5
729597	828	278	726	305	498	258	998	277	193	68
100630923	1842	1449	1867	1499	1179	1545	2340	1300	1437	845
100289561	449	250	440	271	287	318	541	249	412	216
79706	1555	1282	1564	1336	997	1347	1978	1148	1172	700
100313829	7	3	2	3	1	1	5	1	2	2
105375433	48	18	39	39	16	19	50	32	12	10
80228	3748	4419	4066	4629	2689	4575	4991	3842	3833	2704
54784	859	879	743	945	524	965	1097	823	722	605
222229	1089	1220	1299	1176	969	1170	1472	995	1877	934
100847073	22	33	28	26	17	33	32	27	64	38
100616367	2	6	5	7	5	12	12	7	7	9
5439	3353	2106	3681	2121	2429	2149	4494	1814	3016	1183
100271927	1236	2659	1365	2740	934	2720	1602	2343	1287	1734
548644	2077	1893	2268	2092	1412	1930	2726	1659	1536	904
107983993	1664	1408	1942	1554	1247	1476	2266	1235	1347	690
441273	2059	603	1627	635	1207	652	2396	592	437	153
10156	1279	2638	1366	2762	937	2725	1618	2352	1309	1719
246721	2287	2102	2561	2276	1521	2184	2993	1826	1634	1054
100134938	1438	1398	1594	1483	972	1446	1941	1233	1165	761
100310812	2747	839	2150	814	1582	877	3301	809	605	227
100133005	650	1185	660	1240	437	1258	812	1048	589	793
222234	515	506	492	476	293	503	614	447	382	265
222235	199	137	172	137	116	167	244	121	131	86
10234	618	152	465	151	321	160	670	128	388	85
58160	70	0	53	3	33	1	90	2	40	0
83787	3761	2515	3025	2584	2192	2629	4599	2101	2634	1515
222236	1933	6307	1527	6317	1081	6791	2258	5370	1343	3841
100129424	66	41	54	33	39	39	87	32	29	23
105375434	112	114	70	100	76	109	109	101	49	53
349152	895	1027	818	1091	504	1184	996	894	772	678
9512	8290	4760	6781	4797	4940	4892	9740	3991	5569	2662
27000	3996	1413	3203	1317	2337	1428	4694	1095	3260	890
5701	10143	5142	8412	5224	5795	5572	12429	4355	6238	2785
375611	343	833	229	832	191	906	379	723	206	576
101927870	2	47	0	62	0	47	4	46	2	18
5649	5518	30064	4942	31216	3303	31406	5985	24850	4444	17184
105375435	40	190	40	239	23	228	39	170	25	136
5001	2247	1298	1816	1226	1321	1469	2690	1128	1612	768
375612	32	1487	32	1516	18	1702	44	1272	12	997
105375436	1595	3	1292	1	926	2	1854	9	1044	3
645591	924	0	732	1	555	0	1017	0	534	1
723809	4	3	6	3	6	2	10	1	2	0
55904	7738	10648	6747	11084	4333	11139	8540	8788	6092	6289
100216546	1317	893	1053	934	718	946	1467	754	1003	613
100216545	504	453	417	478	327	483	596	408	365	223
6733	6158	14829	5018	15080	3359	15793	7104	12513	4494	8979
54517	4536	779	3646	846	2525	891	5103	708	3269	484
60561	2761	1233	2273	1233	1657	1357	3196	1019	1920	733
100130771	631	309	504	313	390	390	767	315	445	193
222255	876	1148	732	1314	509	1263	963	1032	621	657
222256	247	1322	190	1392	116	1443	271	1174	180	765
107986833	2	7	2	18	1	14	0	10	0	7
6856	9366	3609	7404	3773	5152	4075	10842	3177	6431	2416
10135	13414	5554	10382	5456	7521	6073	15475	4693	9876	3618
102724339	10	0	10	0	5	0	8	1	8	0
105375440	3	0	4	0	2	2	10	1	7	0
168455	2342	465	1903	437	1353	494	2888	400	2180	321
5294	1820	138	1481	140	1034	157	1964	129	1426	67
5577	3242	5918	2354	5969	1833	6509	3644	5046	2513	4056
105375441	8	6	14	7	4	3	15	5	0	0
26959	3957	2580	3234	2627	2189	2770	4559	2199	2793	1613
10466	4822	3006	4036	3005	2769	3179	5641	2450	3560	1704
2845	10	2059	4	2142	10	2463	8	1820	4	1449
11062	854	287	637	274	460	315	954	272	580	189
115253422	3222	4544	2473	4470	1712	4763	3608	3729	2233	2728
55973	2513	3546	1903	3502	1360	3803	2889	2959	1747	2183
105375443	15	10	12	8	15	15	10	5	6	8
286002	8	2604	13	2566	6	2843	11	2383	4	1779
5172	212	362	171	376	103	377	235	318	132	295
101927974	169	137	143	161	91	175	251	117	117	79
79872	3648	2903	3011	2945	1989	2980	4369	2284	2655	1690
1811	29	17	33	24	19	26	28	24	13	12
105375444	0	0	0	4	0	2	1	3	1	0
105375445	0	0	0	0	0	0	0	0	0	0
1738	10521	5248	8076	5451	6069	5785	12330	4660	7054	3251
3912	27996	3196	25346	3452	16853	3513	33162	3026	20138	1836
22798	26	14	21	9	19	10	30	4	19	2
107986834	1	1	0	0	3	3	0	3	0	0
107986835	1	0	0	0	2	0	1	1	0	0
105375446	11	1	7	0	9	2	11	1	5	1
4897	2415	31828	1994	32409	1413	33893	2764	26399	1808	18899
102724363	6	158	11	155	10	137	15	96	13	76
50640	3124	5732	2526	5851	1755	6275	3649	4899	2275	3663
168451	3042	2968	2376	2885	1853	3176	3623	2563	2302	1948
4189	2610	3042	1951	2943	1398	3129	3008	2549	1868	2034
105375448	2	5	1	4	0	7	1	5	3	1
107986836	0	0	0	0	0	0	0	0	0	0
154907	1	0	0	0	0	0	0	0	0	0
112268010	0	0	0	0	0	1	0	0	0	0
442720	0	0	0	1	0	0	1	0	0	0
105375451	8	2	6	0	5	3	11	0	5	0
105375450	1	0	1	0	0	0	1	0	1	0
105375452	0	0	1	1	0	0	1	0	0	1
83943	1268	601	1091	651	728	674	1534	542	826	340
54674	155	2662	103	2712	81	2844	151	2160	95	1696
9732	1296	8467	1127	8725	787	9006	1491	7167	1149	5111
100506413	2	11	5	14	1	17	0	14	3	3
11179	2345	998	1915	952	1439	1165	2878	840	1585	543
105375456	1	1	0	1	0	1	1	1	1	1
3475	5547	2628	4389	2832	3303	2944	6411	2444	3782	1707
105375457	21	16	13	28	4	23	15	18	8	13
286006	285	424	230	379	168	391	327	341	148	233
100996249	0	0	0	0	0	0	0	0	1	0
101928012	0	1	1	0	0	0	0	0	1	0
64418	3119	1485	2442	1530	1713	1627	3476	1206	2215	960
154743	1361	1420	1073	1392	756	1408	1594	1160	966	898
101928036	13	0	11	1	10	0	29	0	12	0
54329	166	1862	84	1955	81	1944	140	1621	89	1116
107986837	0	23	3	21	0	18	3	18	3	17
401397	3420	1055	2564	1093	2006	1290	4135	975	2346	675
5506	1	0	0	0	3	1	0	0	2	0
93986	303	802	273	848	187	924	318	739	228	536
100500896	0	0	0	0	0	0	2	0	0	0
29969	2299	632	1841	501	1319	646	2703	514	1735	405
102724386	5	0	2	1	2	0	2	0	3	0
104355291	0	0	0	0	0	0	0	0	1	0
109623459	0	0	0	0	0	0	0	0	0	0
100506489	0	0	1	0	0	0	0	0	0	0
105375461	2	0	0	0	0	0	0	0	0	0
105375462	0	0	0	0	0	0	0	0	0	0
102724407	0	0	0	0	0	0	0	0	0	0
22797	139	143	94	147	77	155	141	136	96	100
26136	4346	218	3724	193	2368	184	5137	149	2983	118
102724434	2	0	2	0	0	0	0	0	2	0
105375463	3	3	3	1	0	0	8	0	3	0
107986838	12	17	32	17	24	16	28	12	79	16
107986839	3	0	0	1	4	0	3	0	0	0
858	1992	816	1555	783	1168	929	2437	721	1474	532
857	22350	986	18649	1023	12599	1109	27004	826	15499	580
